,year,ceremony,award,id1,nom1,id2,nom2,id3,nom3,id4,nom4,nominated,winner
11994,2014 Awards,Actor,Outstanding Performance by a Cast in a Motion Picture,tt1327773,,tt1327773,The Butler,tt1327773,Lee Daniels' the Butler (original title),nm0001014,Mariah Carey,1,0
11995,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0000190,,nm0000190,Matthew McConaughey,tt0790636,Dallas Buyers Club,,,1,1
11996,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0001136,,nm0001136,Bruce Dern,tt1821549,Nebraska,,,1,0
11997,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0252230,,nm0252230,Chiwetel Ejiofor,tt2024544,12 Years a Slave,,,1,0
11998,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0001845,,nm0001845,Forest Whitaker,tt1327773,The Butler,tt1327773,Lee Daniels' the Butler (original title),1,0
11999,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0000158,,nm0000158,Tom Hanks,tt1535109,Captain Phillips,,,1,0
12000,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000949,,nm0000949,Cate Blanchett,tt2334873,Blue Jasmine,,,1,1
12001,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000668,,nm0000668,Emma Thompson,tt2140373,Saving Mr. Banks,,,1,0
12002,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0001132,,nm0001132,Judi Dench,tt2431286,Philomena,,,1,0
12003,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000658,,nm0000658,Meryl Streep,tt1322269,August: Osage County,,,1,0
12004,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000113,,nm0000113,Sandra Bullock,tt1454468,Gravity,,,1,0
12005,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0001467,,nm0001467,Jared Leto,tt0790636,Dallas Buyers Club,,,1,1
12006,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm5831542,,nm5831542,Barkhad Abdi,tt1535109,Captain Phillips,,,1,0
12007,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0117709,,nm0117709,Daniel Brühl,tt1979320,Rush,,,1,0
12008,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0001254,,nm0001254,James Gandolfini,tt2390361,Enough Said,,,1,0
12009,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm1055413,,nm1055413,Michael Fassbender,tt2024544,12 Years a Slave,,,1,0
12010,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm2143282,,nm2143282,Lupita Nyong'o,tt2024544,12 Years a Slave,,,1,1
12011,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm2225369,,nm2225369,Jennifer Lawrence,tt1800241,American Hustle,,,1,0
12012,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0000210,,nm0000210,Julia Roberts,tt1322269,August: Osage County,,,1,0
12013,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0820053,,nm0820053,June Squibb,tt1821549,Nebraska,,,1,0
12014,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0001856,,nm0001856,Oprah Winfrey,tt1327773,The Butler,tt1327773,Lee Daniels' the Butler (original title),1,0
12015,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt1442437,,tt1442437,Modern Family,nm0100866,Julie Bowen,nm0123092,Ty Burrell,1,1
12016,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt0496424,,tt0496424,30 Rock,nm0012523,Scott Adsit,nm0000285,Alec Baldwin,1,0
12017,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt0367279,,tt0367279,Arrested Development,nm0004715,Will Arnett,nm0000867,Jason Bateman,1,0
12018,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt0898266,,tt0898266,The Big Bang Theory,nm0080524,Mayim Bialik,nm0192505,Kaley Cuoco,1,0
12019,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt1759761,,tt1759761,Veep,nm2395944,Sufe Bradshaw,nm0001043,Anna Chlumsky,1,0
12020,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt0903747,,tt0903747,Breaking Bad,nm0100889,Michael Bowen,nm1336827,Betsy Brandt,1,1
12021,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt0979432,,tt0979432,Boardwalk Empire,nm0000099,Patricia Arquette,nm3925982,Margot Bingham,1,0
12022,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt1606375,,tt1606375,Downton Abbey,nm0095017,Hugh Bonneville,nm3882295,Laura Carmichael,1,0
12023,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt0944947,,tt0944947,Game of Thrones,nm0654295,Alfie Allen,nm4263213,John Bradley,1,0
12024,2014 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt1796960,,tt1796960,Homeland,nm0000719,F. Murray Abraham,nm0002004,Sarita Choudhury,1,0
12025,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0123092,,nm0123092,Ty Burrell,tt1442437,Modern Family,,,1,1
12026,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0000285,,nm0000285,Alec Baldwin,tt0496424,30 Rock,,,1,0
12027,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0000332,,nm0000332,Don Cheadle,tt1797404,House of Lies,,,1,0
12028,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0000867,,nm0000867,Jason Bateman,tt0367279,Arrested Development,,,1,0
12029,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm1433588,,nm1433588,Jim Parsons,tt0898266,The Big Bang Theory,,,1,0
12030,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0000506,,nm0000506,Julia Louis-Dreyfus,tt1759761,Veep,,,1,1
12031,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0004908,,nm0004908,Edie Falco,tt1190689,Nurse Jackie,,,1,0
12032,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0100866,,nm0100866,Julie Bowen,tt1442437,Modern Family,,,1,0
12033,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0080524,,nm0080524,Mayim Bialik,tt0898266,The Big Bang Theory,,,1,0
12034,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0275486,,nm0275486,Tina Fey,tt0496424,30 Rock,,,1,0
12035,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Drama Series,nm0186505,,nm0186505,Bryan Cranston,tt0903747,Breaking Bad,,,1,1
12036,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Drama Series,nm0001099,,nm0001099,Jeff Daniels,tt1870479,The Newsroom,,,1,0
12037,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Drama Series,nm0000228,,nm0000228,Kevin Spacey,tt1856010,House of Cards,,,1,0
12038,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Drama Series,nm0227759,,nm0227759,Peter Dinklage,tt0944947,Game of Thrones,,,1,0
12039,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Drama Series,nm0000114,,nm0000114,Steve Buscemi,tt0979432,Boardwalk Empire,,,1,0
12040,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Drama Series,nm0001749,,nm0001749,Maggie Smith,tt1606375,Downton Abbey,,,1,1
12041,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Drama Series,nm0348152,,nm0348152,Anna Gunn,tt0903747,Breaking Bad,,,1,0
12042,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Drama Series,nm0000132,,nm0000132,Claire Danes,tt1796960,Homeland,,,1,0
12043,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Drama Series,nm0001448,,nm0001448,Jessica Lange,tt1844624,American Horror Story,,,1,0
12044,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Drama Series,nm0913488,,nm0913488,Kerry Washington,tt1837576,Scandal,,,1,0
12045,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries,nm0000140,,nm0000140,Michael Douglas,tt1291580,Behind the Candelabra,,,1,1
12046,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries,nm0000199,,nm0000199,Al Pacino,tt1745862,Phil Spector,,,1,0
12047,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries,nm0000460,,nm0000460,Jeremy Irons,tt2262456,The Hollow Crown,,,1,0
12048,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries,nm0000354,,nm0000354,Matt Damon,tt1291580,Behind the Candelabra,,,1,0
12049,2014 Awards,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries,nm0000507,,nm0000507,Rob Lowe,tt2815030,Killing Kennedy,,,1,0
12050,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Television Movie or Miniseries,nm0000545,,nm0000545,Helen Mirren,tt1745862,Phil Spector,,,1,1
12051,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Television Movie or Miniseries,nm0000291,,nm0000291,Angela Bassett,tt2375664,Betty and Coretta,,,1,0
12052,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Television Movie or Miniseries,nm0005253,,nm0005253,Elisabeth Moss,tt2103085,Top of the Lake,,,1,0
12053,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Television Movie or Miniseries,nm0000307,,nm0000307,Helena Bonham Carter,tt2709784,Burton and Taylor,,,1,0
12054,2014 Awards,Actor,Outstanding Performance by a Female Actor in a Television Movie or Miniseries,nm0000456,,nm0000456,Holly Hunter,tt2103085,Top of the Lake,,,1,0
12055,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Motion Picture,tt1091191,,tt1091191,Lone Survivor,nm4025060,Daniel Arroyo,nm0104281,Jeff Bramstedt,1,1
12056,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Motion Picture,tt2017038,,tt2017038,All Is Lost,nm0518306,Jake Lombard,nm0634905,Mark Norby,1,0
12057,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Motion Picture,tt1905041,,tt1905041,Fast & Furious 6,tt1905041,Furious 6 (original title),nm0020788,Lucy Allen,1,0
12058,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Motion Picture,tt1979320,,tt1979320,Rush,nm1557927,David Anders,nm1497190,Michael Byrch,1,0
12059,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Motion Picture,tt1430132,,tt1430132,The Wolverine,nm0011354,Shea Adams,nm2919072,Jade Amantea,1,0
12060,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Television Series,tt0944947,,tt0944947,Game of Thrones,nm4635997,Rachelle Beinart,nm0103525,Richard Bradshaw,1,1
12061,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Television Series,tt0979432,,tt0979432,Boardwalk Empire,nm1691916,Giuseppe Ardizzone,nm1022712,Chris Barnes,1,0
12062,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Television Series,tt0903747,,tt0903747,Breaking Bad,nm2348945,Laurence Chavez,nm2186394,Ed Duran,1,0
12063,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Television Series,tt1796960,,tt1796960,Homeland,nm3512708,Max Calder,nm0002756,Cal Johnson,1,0
12064,2014 Awards,Actor,Outstanding Action Performance by a Stunt Ensemble in a Television Series,tt1520211,,tt1520211,The Walking Dead,nm2191224,Shellita Boxie,nm2551144,Elizabeth Davidovich,1,0
12065,2015 Awards,Actor,Outstanding Performance by a Cast in a Motion Picture,tt2562232,,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),nm0302108,Zach Galifianakis,nm0000474,Michael Keaton,1,1
12066,2015 Awards,Actor,Outstanding Performance by a Cast in a Motion Picture,tt1065073,,tt1065073,Boyhood,nm0000099,Patricia Arquette,nm1294664,Ellar Coltrane,1,0
12067,2015 Awards,Actor,Outstanding Performance by a Cast in a Motion Picture,tt2278388,,tt2278388,The Grand Budapest Hotel,nm0000719,F. Murray Abraham,nm0023832,Mathieu Amalric,1,0
12068,2015 Awards,Actor,Outstanding Performance by a Cast in a Motion Picture,tt2084970,,tt2084970,The Imitation Game,nm0063914,Matthew Beard,nm1212722,Benedict Cumberbatch,1,0
12069,2015 Awards,Actor,Outstanding Performance by a Cast in a Motion Picture,tt2980516,,tt2980516,The Theory of Everything,nm1214435,Charlie Cox,nm0428065,Felicity Jones,1,0
12070,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm1519666,,nm1519666,Eddie Redmayne,tt2980516,The Theory of Everything,,,1,1
12071,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm1212722,,nm1212722,Benedict Cumberbatch,tt2084970,The Imitation Game,,,1,0
12072,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0350453,,nm0350453,Jake Gyllenhaal,tt2872718,Nightcrawler,,,1,0
12073,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0000474,,nm0000474,Michael Keaton,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),,,1,0
12074,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Leading Role,nm0136797,,nm0136797,Steve Carell,tt1100089,Foxcatcher,,,1,0
12075,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000194,,nm0000194,Julianne Moore,tt3316960,Still Alice,,,1,1
12076,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0428065,,nm0428065,Felicity Jones,tt2980516,The Theory of Everything,,,1,0
12077,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000098,,nm0000098,Jennifer Aniston,tt3442006,Cake,,,1,0
12078,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0000702,,nm0000702,Reese Witherspoon,tt2305051,Wild,,,1,0
12079,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Leading Role,nm0683253,,nm0683253,Rosamund Pike,tt2267998,Gone Girl,,,1,0
12080,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0799777,,nm0799777,J.K. Simmons,tt2582802,Whiplash,,,1,1
12081,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0001570,,nm0001570,Edward Norton,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),,,1,0
12082,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0000160,,nm0000160,Ethan Hawke,tt1065073,Boyhood,,,1,0
12083,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0749263,,nm0749263,Mark Ruffalo,tt1100089,Foxcatcher,,,1,0
12084,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Supporting Role,nm0000380,,nm0000380,Robert Duvall,tt1872194,The Judge,,,1,0
12085,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0000099,,nm0000099,Patricia Arquette,tt1065073,Boyhood,,,1,1
12086,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm1297015,,nm1297015,Emma Stone,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),,,1,0
12087,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0461136,,nm0461136,Keira Knightley,tt2084970,The Imitation Game,,,1,0
12088,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0000658,,nm0000658,Meryl Streep,tt2180411,Into the Woods,,,1,0
12089,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Supporting Role,nm0915208,,nm0915208,Naomi Watts,tt2170593,St. Vincent,,,1,0
12090,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt2372162,,tt2372162,Orange Is the New Black,nm2499064,Uzo Aduba,nm0004755,Jason Biggs,1,1
12091,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt2467372,,tt2467372,Brooklyn Nine-Nine,nm3715867,Stephanie Beatriz,nm0088781,Dirk Blocker,1,0
12092,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt1442437,,tt1442437,Modern Family,nm4682545,Aubrey Anderson-Emmons,nm0100866,Julie Bowen,1,0
12093,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt0898266,,tt0898266,The Big Bang Theory,nm0080524,Mayim Bialik,nm0192505,Kaley Cuoco,1,0
12094,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Comedy Series,tt1759761,,tt1759761,Veep,nm2395944,Sufe Bradshaw,nm0001043,Anna Chlumsky,1,0
12095,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt1606375,,tt1606375,Downton Abbey,nm0095017,Hugh Bonneville,nm3882295,Laura Carmichael,1,1
12096,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt0979432,,tt0979432,Boardwalk Empire,nm0000114,Steve Buscemi,nm0129538,Paul Calderon,1,0
12097,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt0944947,,tt0944947,Game of Thrones,nm1086981,Josef Altin,nm2760664,Jacob Anderson,1,0
12098,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt1796960,,tt1796960,Homeland,nm1485637,Numan Acar,nm2258164,Nazanin Boniadi,1,0
12099,2015 Awards,Actor,Outstanding Performance by an Ensemble in a Drama Series,tt1856010,,tt1856010,House of Cards,nm0991810,Mahershala Ali,nm0040739,Jayne Atkinson,1,0
12100,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0000513,,nm0000513,William H. Macy,tt1586680,Shameless,,,1,1
12101,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0832314,,nm0832314,Eric Stonestreet,tt1442437,Modern Family,,,1,0
12102,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm1433588,,nm1433588,Jim Parsons,tt0898266,The Big Bang Theory,,,1,0
12103,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0127373,,nm0127373,Louis C.K.,tt1492966,Louie,,,1,0
12104,2015 Awards,Actor,Outstanding Performance by a Male Actor in a Comedy Series,nm0123092,,nm0123092,Ty Burrell,tt1442437,Modern Family,,,1,0
12105,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm2499064,,nm2499064,Uzo Aduba,tt2372162,Orange Is the New Black,,,1,1
12106,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0688132,,nm0688132,Amy Poehler,tt1266020,Parks and Recreation,,,1,0
12107,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0004908,,nm0004908,Edie Falco,tt1190689,Nurse Jackie,,,1,0
12108,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0000506,,nm0000506,Julia Louis-Dreyfus,tt1759761,Veep,,,1,0
12109,2015 Awards,Actor,Outstanding Performance by a Female Actor in a Comedy Series,nm0100866,,nm0100866,Julie Bowen,tt1442437,Modern Family,,,1,0
